filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
frame_0042.jpg,313614,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,212,339,400,726,1282,1858,1917,1917,1446,966,630,414,365,330,290,38,6,4],""all_points_y"":[234,221,215,219,307,451,595,609,680,549,421,330,268,263,259,259,278,280,238]}","{""pitch side billboards"":""1""}"
frame_0043.jpg,312457,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,272,338,378,1918,1914,1473,1030,607,401,372,319,274,213,2,7],""all_points_y"":[232,215,212,214,615,675,555,439,323,265,259,257,259,262,277,234]}","{""pitch side billboards"":""1""}"
frame_0049.jpg,308389,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,222,315,446,1080,1918,1918,1593,1094,638,391,340,308,1,2],""all_points_y"":[223,207,203,231,400,613,675,591,456,336,267,255,252,271,223]}","{""pitch side billboards"":""1""}"
frame_0050.jpg,308170,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,238,287,362,717,1465,1915,1917,1390,795,353,301,234,131,0,3],""all_points_y"":[221,202,202,210,306,498,610,679,542,379,253,247,247,253,264,223]}","{""pitch side billboards"":""1""}"
frame_0054.jpg,311224,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,176,269,321,919,1917,1914,1498,1018,564,325,273,169,6,3],""all_points_y"":[209,199,195,200,358,609,678,567,437,315,247,240,245,259,210]}","{""pitch side billboards"":""1""}"
frame_0082.jpg,319475,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,155,226,314,1386,1918,1917,1461,954,524,306,266,204,144,29,4,6],""all_points_y"":[140,131,131,144,426,555,618,502,369,251,191,180,175,177,187,187,139]}","{""pitch side billboards"":""1""}"
frame_0083.jpg,319530,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[5,150,230,302,572,956,1540,1897,1918,1917,1483,958,621,338,247,26,4,7],""all_points_y"":[143,134,131,142,216,315,463,549,555,618,508,367,277,195,174,188,188,143]}","{""pitch side billboards"":""1""}"
frame_0103.jpg,320839,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,198,315,436,854,1917,1917,1638,1485,1118,748,494,330,146,26,3,1],""all_points_y"":[110,95,98,126,235,503,561,491,451,354,253,182,137,145,155,159,108]}","{""pitch side billboards"":""1""}"
frame_0105.jpg,312723,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,243,313,580,1918,1916,1483,918,562,368,338,304,186,8,4,2],""all_points_y"":[109,88,87,162,499,564,446,298,203,145,135,134,139,155,153,110]}","{""pitch side billboards"":""1""}"
frame_0106.jpg,310376,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,241,305,482,930,1652,1917,1917,1512,1091,733,466,351,302,177,60,5,5],""all_points_y"":[107,91,89,132,250,435,499,554,454,343,246,172,139,135,141,151,157,106]}","{""pitch side billboards"":""1""}"
frame_0109.jpg,307261,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[5,255,312,496,865,1373,1852,1917,1914,1499,1012,681,479,380,340,296,17,1,3],""all_points_y"":[106,89,87,132,227,361,477,495,553,443,316,227,172,143,131,130,151,152,102]}","{""pitch side billboards"":""1""}"
frame_0110.jpg,308580,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1,229,314,508,1620,1918,1916,1362,926,550,422,362,325,204,4,11],""all_points_y"":[107,88,85,133,419,495,553,407,291,191,159,138,131,137,152,103]}","{""pitch side billboards"":""1""}"
frame_0130.jpg,310790,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,214,345,411,492,1917,1916,1391,881,474,423,341,258,118,6,2],""all_points_y"":[118,107,103,108,119,489,543,412,272,157,144,138,145,151,163,117]}","{""pitch side billboards"":""1""}"
frame_0137.jpg,347170,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,322,417,658,1917,1914,1545,1048,777,556,438,406,376,340,261,171,43,6,5],""all_points_y"":[125,98,110,171,491,547,455,319,244,186,154,148,145,145,152,157,171,175,124]}","{""pitch side billboards"":""1""}"
frame_0157.jpg,341384,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,265,410,450,962,1916,1916,1498,966,600,446,398,320,2,4],""all_points_y"":[161,143,139,139,277,517,570,461,320,219,175,174,181,207,160]}","{""pitch side billboards"":""1""}"
frame_0158.jpg,343545,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,344,394,442,495,1178,1917,1917,1595,1167,916,649,452,402,330,37,1,1],""all_points_y"":[164,139,139,141,155,335,517,572,489,375,310,238,181,177,178,202,203,163]}","{""pitch side billboards"":""1""}"
frame_0160.jpg,339946,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,250,349,418,469,706,1916,1915,1554,1086,721,558,464,430,392,258,2,2],""all_points_y"":[165,150,141,140,147,212,520,574,478,355,257,211,187,184,182,190,209,165]}","{""pitch side billboards"":""1""}"
frame_0184.jpg,341689,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,310,438,470,497,652,1337,1917,1914,1485,1090,775,585,486,445,394,3,2],""all_points_y"":[196,177,171,171,173,216,396,541,589,479,377,290,239,208,206,208,242,196]}","{""pitch side billboards"":""1""}"
frame_0185.jpg,341707,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,350,451,498,806,1122,1751,1918,1916,1613,1138,744,590,495,452,123,5,5],""all_points_y"":[200,175,169,173,259,339,499,539,591,512,385,279,235,208,203,226,235,195]}","{""pitch side billboards"":""1""}"
frame_0186.jpg,341056,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,392,458,498,784,1159,1745,1919,1918,1476,1155,966,701,589,497,469,431,162,6,4],""all_points_y"":[197,175,173,176,251,349,499,540,593,477,390,338,267,235,211,206,206,223,233,195]}","{""pitch side billboards"":""1""}"
frame_0187.jpg,339689,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1,356,455,493,760,1744,1918,1915,1611,1481,1216,1026,800,685,577,495,459,367,2,5],""all_points_y"":[203,178,171,176,245,502,541,594,513,479,406,351,293,263,231,211,205,213,243,204]}","{""pitch side billboards"":""1""}"
frame_0190.jpg,338916,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,330,430,488,665,1254,1764,1917,1912,1014,605,507,462,369,6,6],""all_points_y"":[209,186,179,176,222,378,506,543,600,355,243,218,216,222,251,211]}","{""pitch side billboards"":""1""}"
frame_0191.jpg,338972,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,272,414,501,682,1105,1542,1916,1916,1766,1525,1208,975,765,622,508,463,389,274,5,5],""all_points_y"":[207,189,183,182,227,339,451,544,594,556,495,410,346,286,247,217,214,218,223,243,209]}","{""pitch side billboards"":""1""}"
frame_0212.jpg,314720,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,395,499,558,599,730,1212,1825,1918,1916,1609,1194,855,655,586,518,462,379,101,3,1],""all_points_y"":[235,211,203,201,206,243,368,527,550,599,522,408,314,259,239,238,240,246,271,277,233]}","{""pitch side billboards"":""1""}"
frame_0213.jpg,318057,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[4,371,510,564,610,785,1641,1918,1917,1601,1198,926,687,608,557,489,373,64,2,9],""all_points_y"":[236,211,203,203,206,252,477,547,591,515,407,332,267,243,238,239,245,269,273,235]}","{""pitch side billboards"":""1""}"
frame_0216.jpg,300553,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,326,499,579,622,1062,1918,1916,1255,862,673,610,578,2,4],""all_points_y"":[239,218,205,204,204,325,547,599,419,311,257,241,235,276,237]}","{""pitch side billboards"":""1""}"
frame_0217.jpg,294046,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,426,550,607,642,948,1741,1918,1916,1626,1161,838,665,602,401,87,4,4],""all_points_y"":[238,209,202,202,206,291,500,541,596,519,392,304,255,236,243,271,279,235]}","{""pitch side billboards"":""1""}"
frame_0218.jpg,290952,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,465,554,643,970,1918,1918,1344,910,642,589,502,2,6],""all_points_y"":[238,207,199,204,295,542,593,440,319,245,240,241,279,239]}","{""pitch side billboards"":""1""}"
frame_0253.jpg,308716,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,910,1274,1414,1456,1530,1918,1918,1636,1526,1486,1465,1402,682,226,4,3],""all_points_y"":[495,275,179,143,139,142,171,211,185,177,176,176,187,376,495,553,495]}","{""pitch side billboards"":""1""}"
frame_0254.jpg,308901,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[0,879,1188,1362,1407,1435,1486,1634,1913,1919,1766,1583,1485,1441,1318,965,414,33,2,0],""all_points_y"":[499,281,202,156,144,141,140,148,167,211,198,183,179,179,209,307,445,543,552,499]}","{""pitch side billboards"":""1""}"
frame_0255.jpg,310507,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[4,649,1113,1347,1408,1467,1677,1918,1917,1658,1518,1472,1414,985,674,322,2,6],""all_points_y"":[495,341,223,160,144,137,151,166,207,185,178,176,184,300,378,471,552,494]}","{""pitch side billboards"":""1""}"
frame_0256.jpg,310497,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,930,1330,1413,1442,1493,1918,1917,1513,1464,1408,676,193,3,3],""all_points_y"":[494,269,163,144,141,139,167,210,177,175,183,378,504,553,495]}","{""pitch side billboards"":""1""}"
frame_0257.jpg,312941,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,915,1296,1402,1443,1589,1917,1914,1539,1423,1163,609,43,1,2],""all_points_y"":[496,271,172,145,139,142,166,211,180,179,249,395,542,551,496]}","{""pitch side billboards"":""1""}"
frame_0258.jpg,311871,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,900,1274,1402,1448,1594,1794,1918,1916,1655,1491,1440,1185,757,269,5,3],""all_points_y"":[492,275,179,145,142,145,159,167,208,186,173,177,243,356,482,552,492]}","{""pitch side billboards"":""1""}"
frame_0259.jpg,314034,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,886,1316,1402,1444,1538,1918,1916,1654,1505,1410,749,245,3,2],""all_points_y"":[498,278,167,144,139,139,167,211,187,177,183,357,487,551,495]}","{""pitch side billboards"":""1""}"
frame_0260.jpg,315403,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,1007,1392,1470,1865,1917,1916,1587,1475,1405,700,249,5,3],""all_points_y"":[495,248,145,139,163,168,208,182,175,180,368,487,549,495]}","{""pitch side billboards"":""1""}"
frame_0261.jpg,311794,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,935,1234,1377,1405,1444,1918,1916,1652,1515,1448,1398,1194,737,94,1,2],""all_points_y"":[494,263,186,149,142,139,167,213,187,179,179,182,239,360,526,550,496]}","{""pitch side billboards"":""1""}"
frame_0262.jpg,311920,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,957,1374,1398,1448,1588,1917,1917,1753,1527,1445,1402,792,45,4,2],""all_points_y"":[493,259,149,143,141,145,167,210,195,177,174,178,343,539,548,493]}","{""pitch side billboards"":""1""}"
frame_0263.jpg,318017,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,917,1211,1387,1434,1522,1916,1918,1699,1510,1431,1360,983,661,326,2,2],""all_points_y"":[494,267,192,146,139,141,169,211,192,175,176,189,293,377,465,549,495]}","{""pitch side billboards"":""1""}"
frame_0264.jpg,311959,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,778,1087,1334,1391,1422,1458,1630,1828,1919,1918,1596,1450,1400,673,84,2,3],""all_points_y"":[493,303,223,157,143,138,139,147,162,169,214,184,175,180,373,525,546,494]}","{""pitch side billboards"":""1""}"
frame_0265.jpg,308272,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[4,349,798,1083,1282,1380,1466,1662,1918,1918,1697,1494,1446,1397,964,614,312,2,2],""all_points_y"":[491,408,295,224,171,144,138,150,168,209,191,176,176,180,300,391,467,543,491]}","{""pitch side billboards"":""1""}"
frame_0266.jpg,303065,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,849,1218,1374,1404,1451,1540,1917,1917,1594,1440,1418,1189,911,558,119,2,2],""all_points_y"":[492,282,188,145,140,140,143,170,211,182,173,173,235,311,404,513,543,491]}","{""pitch side billboards"":""1""}"
frame_0268.jpg,337595,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1,389,574,711,770,1166,1590,1913,1917,1472,1158,918,789,731,610,347,22,3,2],""all_points_y"":[290,266,252,240,241,344,458,543,602,470,386,317,279,275,283,304,328,331,290]}","{""pitch side billboards"":""1""}"
frame_0270.jpg,341188,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,562,729,782,982,1298,1691,1912,1911,1559,1284,954,855,783,736,624,334,148,3,5],""all_points_y"":[291,249,239,240,296,382,485,543,592,497,420,327,296,275,271,279,304,321,335,293]}","{""pitch side billboards"":""1""}"
frame_0271.jpg,339239,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,378,673,729,770,1010,1276,1615,1913,1911,1560,1252,978,866,774,661,296,1,2],""all_points_y"":[293,265,243,239,239,304,375,465,543,599,495,411,336,302,279,279,310,335,291]}","{""pitch side billboards"":""1""}"
frame_0272.jpg,340829,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,364,595,729,779,1506,1911,1910,1399,1124,884,787,754,614,363,125,0,3],""all_points_y"":[291,263,247,238,239,436,542,592,450,374,305,280,275,282,301,319,331,288]}","{""pitch side billboards"":""1""}"
frame_0274.jpg,264079,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,366,810,1150,1330,1372,1462,1838,1918,1917,1614,1461,1386,1353,867,389,86,4,2],""all_points_y"":[479,391,279,190,143,138,138,163,170,210,187,174,175,175,310,430,511,530,479]}","{""pitch side billboards"":""1""}"
frame_0275.jpg,260526,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,898,1230,1324,1358,1446,1778,1918,1916,1578,1429,1390,1330,1109,890,567,261,49,1,2],""all_points_y"":[480,254,165,141,135,135,159,169,211,180,172,173,179,239,301,381,463,519,531,479]}","{""pitch side billboards"":""1""}"
frame_0276.jpg,259074,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[5,370,760,1085,1296,1330,1365,1427,1652,1918,1918,1712,1566,1417,1372,1343,935,598,187,4,6],""all_points_y"":[475,387,287,203,145,138,134,133,151,169,210,193,180,171,171,173,287,373,481,527,472]}","{""pitch side billboards"":""1""}"
frame_0277.jpg,254533,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,646,963,1215,1290,1350,1454,1704,1918,1916,1658,1505,1379,1345,1318,1110,657,264,19,4,2],""all_points_y"":[472,311,231,162,143,136,135,153,171,211,194,180,173,173,175,232,355,455,520,523,471]}","{""pitch side billboards"":""1""}"
frame_0278.jpg,249172,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,829,1201,1298,1356,1562,1918,1918,1547,1372,1310,912,538,1,2],""all_points_y"":[467,261,164,138,132,144,169,211,185,170,175,287,386,522,470]}","{""pitch side billboards"":""1""}"
frame_0280.jpg,251402,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3,391,816,1132,1263,1299,1350,1445,1830,1917,1915,1645,1465,1368,1324,1281,1064,654,271,2,5],""all_points_y"":[463,368,262,178,144,136,132,135,164,170,208,188,172,168,168,179,239,348,449,518,463]}","{""pitch side billboards"":""1""}"
frame_0281.jpg,247471,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[4,976,1230,1284,1374,1918,1917,1682,1376,1290,1087,541,314,3,4],""all_points_y"":[463,215,149,135,130,171,213,193,168,172,225,376,435,518,464]}","{""pitch side billboards"":""1""}"
frame_0282.jpg,239761,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,786,1193,1258,1315,1533,1918,1916,1546,1329,1255,559,202,2,2],""all_points_y"":[459,261,152,136,131,140,169,211,178,167,177,365,460,511,457]}","{""pitch side billboards"":""1""}"
frame_0293.jpg,382612,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,346,614,706,781,1158,1916,1918,1398,1131,927,771,702,610,226,5,2],""all_points_y"":[284,263,241,235,240,345,544,595,455,383,324,278,274,278,312,325,284]}","{""pitch side billboards"":""1""}"
frame_0294.jpg,380973,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,450,646,710,766,909,1354,1798,1918,1919,1387,1057,818,762,272,2,5],""all_points_y"":[283,255,239,237,238,277,397,515,543,601,452,360,291,275,307,329,281]}","{""pitch side billboards"":""1""}"
frame_0296.jpg,376475,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,441,634,738,798,944,1321,1678,1907,1918,1917,1209,878,776,721,617,234,1,2],""all_points_y"":[285,255,239,237,243,287,389,482,541,544,604,403,308,279,273,281,307,327,283]}","{""pitch side billboards"":""1""}"
frame_0297.jpg,361009,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[4,481,674,762,1100,1441,1682,1915,1914,1348,1102,864,755,696,538,243,7,3],""all_points_y"":[283,251,235,238,328,420,485,543,604,445,374,305,275,274,284,308,329,278]}","{""pitch side billboards"":""1""}"
frame_0298.jpg,374625,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[5,685,778,1644,1914,1918,1285,948,796,725,388,30,2,6],""all_points_y"":[284,234,239,475,543,601,423,328,283,272,297,327,331,283]}","{""pitch side billboards"":""1""}"
frame_0299.jpg,374707,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[6,614,710,790,1135,1505,1916,1918,1174,812,777,729,250,2,6],""all_points_y"":[286,241,236,243,339,436,545,599,392,289,278,272,309,330,283]}","{""pitch side billboards"":""1""}"
frame_0319.jpg,222678,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2,350,580,647,674,1021,1658,1917,1918,1679,1374,1047,750,682,605,4,3],""all_points_y"":[267,242,225,226,228,323,490,559,611,547,463,371,288,267,263,307,267]}","{""pitch side billboards"":""1""}"
